C4_sat_frac,C6_sat_frac,C8_sat_frac,C10_sat_frac,C12_sat_frac,C14_sat_frac,C16_sat_frac,C18_sat_frac,C4_unsat_frac,C6_unsat_frac,C8_unsat_frac,C10_unsat_frac,C12_unsat_frac,C14_unsat_frac,C16_unsat_frac,C18_unsat_frac
0.00036021389458433767,0.00055944990024806,0.004966774104983147,0.0039968074585432015,0.047744611838780406,0.18906095915712803,0.3920733486428455,0.36123783500288736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004299191540383534,0.0006683181441938337,0.005912282771687039,0.0047326479583735155,0.05582907230361354,0.21206458688061675,0.39129181489630277,0.3290713578911742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00043716614385761485,0.0006753223081920017,0.005963566289746469,0.004780429257872665,0.05657350429685123,0.2161336298920642,0.38528560075915524,0.33015078105226064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00040734545353879965,0.0006303666016820573,0.005577089257958185,0.004482306190671239,0.053311774160694395,0.20451335877545612,0.42200145752493384,0.3090763020350654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000392358781143266,0.0006073146970605761,0.005372063302797577,0.0043165380329974285,0.05142643505330015,0.20207321109518359,0.4038243663320762,0.3319877127054412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004249318720286296,0.0006591881209302478,0.005832225135603652,0.004675769969620355,0.05529854322149686,0.2108995897620317,0.3987600046314786,0.3234497472868099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00038572381286998804,0.0005965360209704867,0.005277341357411961,0.004243844616356065,0.05066558694801522,0.20154825668518855,0.42279974546611515,0.3144829650930725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0003621099274047199,0.0005617204570122292,0.004983096361816819,0.0040149338648772905,0.0480184057026856,0.19092800432420523,0.4268719857616487,0.32425974360034954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004895485678857155,0.0007616432850151499,0.006723964589611673,0.005371974421659608,0.06276107221108661,0.23698769401969338,0.3777936349530778,0.30911046795197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0003651342508608671,0.0005635886278351706,0.004991913943547901,0.004018253214285721,0.04815932624687815,0.18805797822522388,0.3977809793438855,0.3560628261474828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004424015138545664,0.000683506565324029,0.0060309151947911,0.004829180616859038,0.05706806686218394,0.2156146860686332,0.37966179114737997,0.3356694520309742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004448442240580175,0.0006881752784642897,0.006076570965181581,0.004869159537837012,0.057517673559718596,0.21836850739891936,0.3754188273220545,0.3366162417137666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00038507124863751044,0.0005960572758534809,0.005276673951209315,0.00423821497575025,0.05049044846523999,0.19711167671154434,0.3646465324207206,0.3772553249510445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
